merchant_id,mes_reporte,tpv_mensual,count_trx,ticket_promedio,tasa_rechazo,dias_sin_transaccion_max,dias_desde_ultima_trx,tickets_soporte_abiertos,tickets_soporte_resueltos,tiempo_resolucion_prom_hrs,severidad_prom_tickets
DEU-76E79162,2025-12-01,6396.08,430,14.87,0.077,0,0,1,0,0.0,0.0
DEU-76E79162,2026-01-01,4042.68,264,15.31,0.0581,2,1,0,0,0.0,0.0
DEU-76E79162,2026-02-01,5809.55,278,20.9,0.0092,3,0,0,0,0.0,0.0
DEU-76E79162,2026-03-01,5789.65,391,14.81,0.0547,0,0,1,1,13.1,2.14
DEU-3A6E0749,2025-05-01,3190.94,172,18.55,0.0613,0,0,0,0,0.0,0.0
DEU-3A6E0749,2025-06-01,5676.79,220,25.8,0.0393,4,0,0,0,0.0,0.0
DEU-3A6E0749,2025-07-01,3162.48,252,12.55,0.0219,1,0,0,0,0.0,0.0
DEU-3A6E0749,2025-08-01,2525.23,165,15.3,0.0781,0,0,0,0,0.0,0.0
DEU-3A6E0749,2025-09-01,2875.8,211,13.63,0.0226,4,0,0,0,0.0,0.0
DEU-3A6E0749,2025-10-01,2323.54,181,12.84,0.0662,0,0,0,0,0.0,0.0
DEU-3A6E0749,2025-11-01,4527.7,209,21.66,0.0064,3,3,2,0,0.0,0.0
DEU-3A6E0749,2025-12-01,5291.73,251,21.08,0.0059,5,0,2,1,25.1,1.95
DEU-3A6E0749,2026-01-01,2223.56,157,14.16,0.1057,9,0,3,1,124.7,3.32
DEU-3A6E0749,2026-02-01,984.55,92,10.7,0.1276,10,0,2,0,0.0,2.44
DEU-3A6E0749,2026-03-01,1183.77,55,21.52,0.1898,16,16,0,0,0.0,0.0
DEU-54BE57BD,2025-04-01,2509.71,201,12.49,0.0173,1,0,0,0,0.0,0.0
DEU-54BE57BD,2025-05-01,1030.35,135,7.63,0.019,0,0,1,0,0.0,1.73
DEU-54BE57BD,2025-06-01,1293.21,160,8.08,0.0215,0,0,0,0,0.0,0.0
DEU-54BE57BD,2025-07-01,1174.24,216,5.44,0.0515,2,0,0,0,0.0,0.0
DEU-54BE57BD,2025-08-01,2227.79,291,7.66,0.0561,0,0,0,0,0.0,0.0
DEU-54BE57BD,2025-09-01,1921.59,328,5.86,0.0839,2,0,0,0,0.0,0.0
DEU-54BE57BD,2025-10-01,2421.24,316,7.66,0.0168,5,2,0,0,0.0,0.0
DEU-54BE57BD,2025-11-01,2297.97,261,8.8,0.0602,5,0,0,0,0.0,0.0
DEU-54BE57BD,2025-12-01,3110.09,256,12.15,0.0194,0,0,2,0,0.0,1.66
DEU-54BE57BD,2026-01-01,2139.55,256,8.36,0.0429,0,0,0,0,0.0,0.0
DEU-54BE57BD,2026-02-01,1541.34,197,7.82,0.0627,4,0,3,0,0.0,1.77
DEU-54BE57BD,2026-03-01,1824.64,178,10.25,0.0138,0,0,1,0,0.0,2.01
DEU-7198FAC2,2025-04-01,4616.92,149,30.99,0.0153,3,0,0,0,0.0,0.0
DEU-7198FAC2,2025-05-01,12389.52,344,36.02,0.1111,0,0,0,0,0.0,0.0
DEU-7198FAC2,2025-06-01,7013.78,234,29.97,0.0094,8,1,1,0,0.0,0.0
DEU-7198FAC2,2025-07-01,3117.9,160,19.49,0.0586,6,0,0,0,0.0,0.0
DEU-7198FAC2,2025-08-01,4011.21,262,15.31,0.0404,0,0,0,0,0.0,0.0
DEU-7198FAC2,2025-09-01,3898.1,187,20.85,0.0222,3,2,0,0,0.0,0.0
DEU-7198FAC2,2025-10-01,6431.01,171,37.61,0.0205,2,0,0,0,0.0,0.0
DEU-7198FAC2,2025-11-01,8152.03,158,51.6,0.0433,1,1,1,0,0.0,0.12
DEU-7198FAC2,2025-12-01,7345.19,267,27.51,0.0539,3,0,0,0,0.0,0.0
DEU-7198FAC2,2026-01-01,4862.99,117,41.56,0.0199,1,0,2,0,0.0,0.49
DEU-7198FAC2,2026-02-01,5695.33,257,22.16,0.0816,0,0,0,0,0.0,0.0
DEU-7198FAC2,2026-03-01,3827.37,167,22.92,0.0633,0,0,0,0,0.0,0.0
DEU-D2E1E0C2,2025-04-01,936.33,131,7.15,0.0005,0,0,0,0,0.0,0.0
DEU-D2E1E0C2,2025-05-01,1038.91,232,4.48,0.0581,4,0,0,0,0.0,0.0
DEU-D2E1E0C2,2025-06-01,1197.25,207,5.78,0.106,4,0,2,0,0.0,1.88
DEU-D2E1E0C2,2025-07-01,777.5,198,3.93,0.0704,0,0,0,0,0.0,0.0
DEU-D2E1E0C2,2025-08-01,896.99,157,5.71,0.0341,0,0,0,0,0.0,0.0
DEU-D2E1E0C2,2025-09-01,1407.71,192,7.33,0.0582,0,0,0,0,0.0,0.0
DEU-D2E1E0C2,2025-10-01,2724.23,454,6.0,0.0773,0,0,0,0,0.0,0.0
DEU-D2E1E0C2,2025-11-01,1072.67,213,5.04,0.0519,0,0,0,0,0.0,0.0
DEU-D2E1E0C2,2025-12-01,2580.97,525,4.92,0.0807,0,0,0,0,0.0,0.0
DEU-D2E1E0C2,2026-01-01,1174.6,154,7.63,0.0515,0,0,0,0,0.0,0.0
DEU-D2E1E0C2,2026-02-01,1148.07,110,10.44,0.0272,3,0,0,0,0.0,0.0
DEU-D2E1E0C2,2026-03-01,1438.79,171,8.41,0.033,5,0,0,0,0.0,0.0
DEU-CEEFF129,2025-04-01,4933.23,109,45.26,0.0301,3,2,0,0,0.0,0.0
DEU-CEEFF129,2025-05-01,4998.39,234,21.36,0.0239,0,0,0,0,0.0,0.0
DEU-CEEFF129,2025-06-01,6550.33,121,54.13,0.065,0,0,0,0,0.0,0.0
DEU-CEEFF129,2025-07-01,9277.37,300,30.92,0.0222,1,1,0,0,0.0,0.0
DEU-CEEFF129,2025-08-01,6491.02,211,30.76,0.0019,0,0,0,0,0.0,0.0
DEU-CEEFF129,2025-09-01,6536.55,257,25.43,0.0553,0,0,1,0,0.0,0.0
DEU-CEEFF129,2025-10-01,8996.62,347,25.93,0.0493,4,2,2,0,0.0,1.55
DEU-CEEFF129,2025-11-01,6873.18,274,25.08,0.0066,0,0,0,0,0.0,0.0
DEU-CEEFF129,2025-12-01,12361.4,306,40.4,0.0671,4,0,2,0,0.0,2.52
DEU-CEEFF129,2026-01-01,7315.1,122,59.96,0.0089,1,0,2,0,0.0,1.66
DEU-CEEFF129,2026-02-01,8414.25,315,26.71,0.0324,0,0,0,0,0.0,0.0
DEU-CEEFF129,2026-03-01,7951.93,259,30.7,0.0789,1,0,0,0,0.0,0.0
DEU-41852F5B,2025-04-01,2059.46,216,9.53,0.0836,0,0,0,0,0.0,0.0
DEU-41852F5B,2025-05-01,1523.75,247,6.17,0.0963,1,1,0,0,0.0,0.0
DEU-41852F5B,2025-06-01,2693.25,200,13.47,0.0129,6,0,1,0,0.0,0.0
DEU-41852F5B,2025-07-01,1520.46,166,9.16,0.0259,0,0,0,0,0.0,0.0
DEU-41852F5B,2025-08-01,2541.01,203,12.52,0.0128,1,1,0,0,0.0,0.0
DEU-41852F5B,2025-09-01,1655.64,336,4.93,0.0491,0,0,0,0,0.0,0.0
DEU-41852F5B,2025-10-01,2424.5,277,8.75,0.0315,2,2,1,0,0.0,2.26
DEU-41852F5B,2025-11-01,3757.75,291,12.91,0.0382,0,0,0,0,0.0,0.0
DEU-41852F5B,2025-12-01,5890.92,727,8.1,0.1181,1,0,0,0,0.0,0.0
DEU-41852F5B,2026-01-01,1843.84,189,9.76,0.053,4,0,0,0,0.0,0.0
DEU-41852F5B,2026-02-01,2026.82,198,10.24,0.0354,0,0,1,0,0.0,0.0
DEU-41852F5B,2026-03-01,3631.84,352,10.32,0.0095,0,0,2,0,0.0,2.33
DEU-EB623B21,2025-04-01,1198.61,188,6.38,0.0416,0,0,0,0,0.0,0.0
DEU-EB623B21,2025-05-01,1222.65,232,5.27,0.0417,0,0,0,0,0.0,0.0
DEU-EB623B21,2025-06-01,1025.82,135,7.6,0.0199,0,0,0,0,0.0,0.0
DEU-EB623B21,2025-07-01,1757.57,111,15.83,0.0054,5,4,1,0,0.0,0.24
DEU-EB623B21,2025-08-01,1060.48,227,4.67,0.0502,0,0,0,0,0.0,0.0
DEU-EB623B21,2025-09-01,1850.98,236,7.84,0.0433,1,0,0,0,0.0,0.0
DEU-EB623B21,2025-10-01,582.02,126,4.62,0.0707,0,0,0,0,0.0,0.0
DEU-EB623B21,2025-11-01,1425.87,267,5.34,0.0605,0,0,0,0,0.0,0.0
DEU-EB623B21,2025-12-01,1927.96,244,7.9,0.0204,1,1,0,0,0.0,0.0
DEU-EB623B21,2026-01-01,637.03,174,3.66,0.0141,0,0,1,0,0.0,0.52
DEU-EB623B21,2026-02-01,1445.3,218,6.63,0.1229,6,0,0,0,0.0,0.0
DEU-EB623B21,2026-03-01,1448.38,245,5.91,0.0202,0,0,0,0,0.0,0.0
DEU-DE60CB5F,2025-04-01,11448.14,1102,10.39,0.0154,0,0,1,0,0.0,2.96
DEU-DE60CB5F,2025-05-01,9299.72,835,11.14,0.0146,0,0,0,0,0.0,0.0
DEU-DE60CB5F,2025-06-01,10578.65,625,16.93,0.03,0,0,0,0,0.0,0.0
DEU-DE60CB5F,2025-07-01,3746.06,623,6.01,0.0158,0,0,0,0,0.0,0.0
DEU-DE60CB5F,2025-08-01,9930.82,393,25.27,0.0735,0,0,0,0,0.0,0.0
DEU-DE60CB5F,2025-09-01,7179.73,532,13.5,0.0648,0,0,1,0,0.0,4.03
DEU-DE60CB5F,2025-10-01,11465.47,757,15.15,0.0324,0,0,1,0,0.0,0.0
DEU-DE60CB5F,2025-11-01,7103.9,821,8.65,0.0178,0,0,0,0,0.0,0.0
DEU-DE60CB5F,2025-12-01,10722.39,606,17.69,0.0417,3,0,1,0,0.0,0.0
DEU-DE60CB5F,2026-01-01,7779.06,687,11.32,0.0041,2,0,1,0,0.0,3.54
DEU-DE60CB5F,2026-02-01,5684.73,594,9.57,0.0876,3,0,1,0,0.0,2.32
DEU-DE60CB5F,2026-03-01,7808.89,854,9.14,0.0016,0,0,0,0,0.0,0.0
DEU-3A22C40F,2025-04-01,1313.97,198,6.64,0.0955,0,0,0,0,0.0,0.0
DEU-3A22C40F,2025-05-01,1249.38,236,5.29,0.0387,0,0,0,0,0.0,0.0
DEU-3A22C40F,2025-06-01,1064.45,205,5.19,0.0248,0,0,0,0,0.0,0.0
DEU-3A22C40F,2025-07-01,1016.64,196,5.19,0.0642,2,0,0,0,0.0,0.0
DEU-3A22C40F,2025-08-01,608.38,321,1.9,0.0259,0,0,0,0,0.0,0.0
DEU-3A22C40F,2025-09-01,882.67,150,5.88,0.0715,0,0,1,0,0.0,3.05
DEU-3A22C40F,2025-10-01,875.92,143,6.13,0.0044,2,0,0,0,0.0,0.0
DEU-3A22C40F,2025-11-01,1622.24,191,8.49,0.0294,0,0,0,0,0.0,0.0
DEU-3A22C40F,2025-12-01,1506.6,208,7.24,0.0304,0,0,1,0,0.0,0.0
DEU-3A22C40F,2026-01-01,755.43,169,4.47,0.0403,0,0,0,0,0.0,0.0
DEU-3A22C40F,2026-02-01,1740.01,311,5.59,0.0088,0,0,0,0,0.0,0.0
DEU-3A22C40F,2026-03-01,907.62,106,8.56,0.0219,0,0,1,0,0.0,2.55
DEU-BBD042DC,2025-04-01,1593.25,308,5.17,0.0,0,0,0,0,0.0,0.0
DEU-BBD042DC,2025-05-01,684.32,118,5.8,0.0417,1,1,0,0,0.0,0.0
DEU-BBD042DC,2025-06-01,2189.26,234,9.36,0.0361,0,0,1,0,0.0,0.0
DEU-BBD042DC,2025-07-01,753.58,96,7.85,0.0059,3,0,1,0,0.0,0.23
DEU-BBD042DC,2025-08-01,1236.7,230,5.38,0.0627,0,0,0,0,0.0,0.0
DEU-BBD042DC,2025-09-01,1317.28,120,10.98,0.0317,4,2,0,0,0.0,0.0
DEU-BBD042DC,2025-10-01,1195.75,223,5.36,0.0524,0,0,0,0,0.0,0.0
DEU-BBD042DC,2025-11-01,1917.04,268,7.15,0.0262,0,0,0,0,0.0,0.0
DEU-BBD042DC,2025-12-01,1262.39,240,5.26,0.031,1,0,1,1,100.2,2.76
DEU-BBD042DC,2026-01-01,1161.76,173,6.72,0.1186,10,2,5,2,26.1,2.51
DEU-BBD042DC,2026-02-01,1333.57,249,5.36,0.1291,12,0,4,3,102.9,2.67
DEU-BBD042DC,2026-03-01,976.75,181,5.4,0.2054,16,16,0,0,0.0,0.0
DEU-E3B50A6B,2025-04-01,1814.39,170,10.67,0.0232,5,1,0,0,0.0,0.0
DEU-E3B50A6B,2025-05-01,1766.38,202,8.74,0.0622,3,1,0,0,0.0,0.0
DEU-E3B50A6B,2025-06-01,2637.61,211,12.5,0.053,4,0,0,0,0.0,0.0
DEU-E3B50A6B,2025-07-01,2035.89,212,9.6,0.0125,1,1,1,0,0.0,1.57
DEU-E3B50A6B,2025-08-01,2348.85,283,8.3,0.0682,1,1,2,1,13.5,1.5
DEU-E3B50A6B,2025-09-01,1107.1,304,3.64,0.1035,0,0,0,0,0.0,0.0
DEU-E3B50A6B,2025-10-01,1911.41,116,16.48,0.0601,0,0,0,0,0.0,0.0
DEU-E3B50A6B,2025-11-01,2622.4,399,6.57,0.0693,0,0,0,0,0.0,0.0
DEU-E3B50A6B,2025-12-01,3268.56,394,8.3,0.0245,0,0,0,0,0.0,0.0
DEU-E3B50A6B,2026-01-01,2081.6,245,8.5,0.056,0,0,0,0,0.0,0.0
DEU-E3B50A6B,2026-02-01,2386.74,229,10.42,0.0324,0,0,0,0,0.0,0.0
DEU-E3B50A6B,2026-03-01,3405.7,308,11.06,0.0238,0,0,0,0,0.0,0.0
DEU-DF24C95B,2025-04-01,628.43,158,3.98,0.0,5,0,0,0,0.0,0.0
DEU-DF24C95B,2025-05-01,828.99,238,3.48,0.0142,0,0,0,0,0.0,0.0
DEU-DF24C95B,2025-06-01,1616.09,367,4.4,0.0204,0,0,0,0,0.0,0.0
DEU-DF24C95B,2025-07-01,1032.05,308,3.35,0.0002,0,0,1,0,0.0,0.0
DEU-DF24C95B,2025-08-01,1436.36,333,4.31,0.0465,3,3,0,0,0.0,0.0
DEU-DF24C95B,2025-09-01,1634.14,291,5.62,0.0479,1,1,0,0,0.0,0.0
DEU-DF24C95B,2025-10-01,1007.0,255,3.95,0.0276,0,0,0,0,0.0,0.0
DEU-DF24C95B,2025-11-01,1378.06,214,6.44,0.054,5,1,0,0,0.0,0.0
DEU-DF24C95B,2025-12-01,2160.51,243,8.89,0.0812,2,0,1,0,0.0,0.18
DEU-DF24C95B,2026-01-01,1001.8,110,9.11,0.0189,3,0,0,0,0.0,0.0
DEU-DF24C95B,2026-02-01,1671.67,253,6.61,0.0294,0,0,0,0,0.0,0.0
DEU-DF24C95B,2026-03-01,1939.06,286,6.78,0.0423,0,0,1,0,0.0,0.19
DEU-BEB8C80C,2025-04-01,1350.28,182,7.42,0.0743,0,0,0,0,0.0,0.0
DEU-BEB8C80C,2025-05-01,1057.14,121,8.74,0.0268,0,0,0,0,0.0,0.0
DEU-BEB8C80C,2025-06-01,1325.42,231,5.74,0.064,0,0,1,0,0.0,0.0
DEU-BEB8C80C,2025-07-01,1117.37,180,6.21,0.0559,3,0,0,0,0.0,0.0
DEU-BEB8C80C,2025-08-01,519.58,227,2.29,0.0687,2,2,0,0,0.0,0.0
DEU-BEB8C80C,2025-09-01,1104.38,266,4.15,0.0083,4,2,0,0,0.0,0.0
DEU-BEB8C80C,2025-10-01,1689.68,132,12.8,0.0077,0,0,0,0,0.0,0.0
DEU-BEB8C80C,2025-11-01,1967.42,282,6.98,0.0131,0,0,1,0,0.0,0.0
DEU-BEB8C80C,2025-12-01,1241.56,292,4.25,0.0123,1,0,0,0,0.0,0.0
DEU-BEB8C80C,2026-01-01,1019.44,129,7.9,0.0004,0,0,0,0,0.0,0.0
DEU-BEB8C80C,2026-02-01,1051.76,168,6.26,0.0686,1,0,0,0,0.0,0.0
DEU-BEB8C80C,2026-03-01,2066.85,174,11.88,0.0593,0,0,1,0,0.0,0.4
DEU-87352946,2025-04-01,12863.05,754,17.06,0.0275,1,0,0,0,0.0,0.0
DEU-87352946,2025-05-01,5770.52,841,6.86,0.0162,0,0,0,0,0.0,0.0
DEU-87352946,2025-06-01,7576.55,633,11.97,0.0416,6,0,0,0,0.0,0.0
DEU-87352946,2025-07-01,13786.72,995,13.86,0.0,0,0,0,0,0.0,0.0
DEU-87352946,2025-08-01,9879.24,884,11.18,0.0,4,1,0,0,0.0,0.0
DEU-87352946,2025-09-01,9097.7,808,11.26,0.017,2,2,0,0,0.0,0.0
DEU-87352946,2025-10-01,27330.98,2126,12.86,0.0371,0,0,0,0,0.0,0.0
DEU-87352946,2025-11-01,20597.99,520,39.61,0.0476,0,0,0,0,0.0,0.0
DEU-87352946,2025-12-01,27408.22,1339,20.47,0.0755,0,0,2,0,0.0,3.28
DEU-87352946,2026-01-01,13683.23,1197,11.43,0.0119,0,0,1,0,0.0,3.51
DEU-87352946,2026-02-01,16727.82,1317,12.7,0.0192,6,2,0,0,0.0,0.0
DEU-87352946,2026-03-01,13775.23,954,14.44,0.0143,3,2,1,0,0.0,0.0
DEU-88FC8772,2025-04-01,5466.88,205,26.67,0.0388,0,0,0,0,0.0,0.0
DEU-88FC8772,2025-05-01,7739.99,147,52.65,0.0,3,0,2,0,0.0,0.0
DEU-88FC8772,2025-06-01,4930.71,227,21.72,0.0587,5,0,1,0,0.0,0.16
DEU-88FC8772,2025-07-01,6625.68,161,41.15,0.0393,1,0,0,0,0.0,0.0
DEU-88FC8772,2025-08-01,8208.29,242,33.92,0.0447,0,0,0,0,0.0,0.0
DEU-88FC8772,2025-09-01,3993.46,199,20.07,0.0498,3,2,0,0,0.0,0.0
DEU-88FC8772,2025-10-01,8883.05,188,47.25,0.1119,0,0,0,0,0.0,0.0
DEU-88FC8772,2025-11-01,8002.18,292,27.4,0.0369,0,0,1,0,0.0,0.02
DEU-88FC8772,2025-12-01,12511.8,448,27.93,0.0504,4,0,1,0,0.0,0.0
DEU-88FC8772,2026-01-01,7485.17,323,23.17,0.0091,0,0,0,0,0.0,0.0
DEU-88FC8772,2026-02-01,7217.88,182,39.66,0.0535,0,0,1,0,0.0,0.0
DEU-88FC8772,2026-03-01,5776.05,221,26.14,0.0518,1,1,1,0,0.0,0.2
DEU-3E4DBA2A,2026-02-01,7398.27,520,14.23,0.0135,2,0,0,0,0.0,0.0
DEU-3E4DBA2A,2026-03-01,9836.63,738,13.33,0.1194,0,0,1,0,0.0,0.03
DEU-5F484317,2025-04-01,22373.89,1506,14.86,0.0545,2,2,0,0,0.0,0.0
DEU-5F484317,2025-05-01,28305.27,2824,10.02,0.0134,4,3,0,0,0.0,0.0
DEU-5F484317,2025-06-01,28835.91,3108,9.28,0.0,0,0,1,0,0.0,0.16
DEU-5F484317,2025-07-01,18988.99,2465,7.7,0.0195,0,0,0,0,0.0,0.0
DEU-5F484317,2025-08-01,23704.15,1910,12.41,0.0066,3,0,1,0,0.0,2.82
DEU-5F484317,2025-09-01,35141.06,2773,12.67,0.0345,0,0,0,0,0.0,0.0
DEU-5F484317,2025-10-01,20960.3,2804,7.48,0.033,0,0,1,0,0.0,0.12
DEU-5F484317,2025-11-01,30274.67,6413,4.72,0.0275,2,1,0,0,0.0,0.0
DEU-5F484317,2025-12-01,46595.82,5159,9.03,0.0641,0,0,0,0,0.0,0.0
DEU-5F484317,2026-01-01,18963.37,3358,5.65,0.0,4,4,0,0,0.0,0.0
DEU-5F484317,2026-02-01,35828.08,3304,10.84,0.0642,0,0,3,2,19.1,2.25
DEU-5F484317,2026-03-01,25501.07,2060,12.38,0.0,9,0,2,0,0.0,0.08
DEU-BFBD4C9E,2025-04-01,909.96,211,4.31,0.0255,1,0,0,0,0.0,0.0
DEU-BFBD4C9E,2025-05-01,3028.13,343,8.83,0.0278,0,0,0,0,0.0,0.0
DEU-BFBD4C9E,2025-06-01,2692.27,147,18.31,0.0254,0,0,1,0,0.0,3.38
DEU-BFBD4C9E,2025-07-01,2474.92,198,12.5,0.098,6,4,0,0,0.0,0.0
DEU-BFBD4C9E,2025-08-01,1986.7,163,12.19,0.008,1,0,0,0,0.0,0.0
DEU-BFBD4C9E,2025-09-01,3974.36,262,15.17,0.0636,0,0,0,0,0.0,0.0
DEU-BFBD4C9E,2025-10-01,2114.04,191,11.07,0.0853,2,0,0,0,0.0,0.0
DEU-BFBD4C9E,2025-11-01,3748.06,219,17.11,0.0,3,1,0,0,0.0,0.0
DEU-BFBD4C9E,2025-12-01,2857.38,249,11.48,0.0,1,1,0,0,0.0,0.0
DEU-BFBD4C9E,2026-01-01,2305.13,143,16.12,0.1027,0,0,0,0,0.0,0.0
DEU-BFBD4C9E,2026-02-01,3618.25,218,16.6,0.01,5,0,1,0,0.0,0.0
DEU-BFBD4C9E,2026-03-01,1778.79,168,10.59,0.0,0,0,0,0,0.0,0.0
DEU-04062486,2025-04-01,8997.61,214,42.04,0.0545,2,2,0,0,0.0,0.0
DEU-04062486,2025-05-01,11389.31,227,50.17,0.0408,2,1,2,0,0.0,3.53
DEU-04062486,2025-06-01,8780.02,263,33.38,0.0297,1,0,1,0,0.0,0.0
DEU-04062486,2025-07-01,5300.23,180,29.45,0.0293,1,0,0,0,0.0,0.0
DEU-04062486,2025-08-01,6530.22,131,49.85,0.0888,0,0,0,0,0.0,0.0
DEU-04062486,2025-09-01,7888.58,211,37.39,0.005,2,0,0,0,0.0,0.0
DEU-04062486,2025-10-01,7874.06,103,76.45,0.0789,1,1,0,0,0.0,0.0
DEU-04062486,2025-11-01,13733.0,174,78.93,0.022,0,0,0,0,0.0,0.0
DEU-04062486,2025-12-01,8659.31,205,42.24,0.013,0,0,1,0,0.0,4.24
DEU-04062486,2026-01-01,3996.19,87,45.93,0.0646,10,0,3,1,84.4,4.11
DEU-04062486,2026-02-01,5010.99,85,58.95,0.1464,7,2,3,1,37.0,4.56
DEU-04062486,2026-03-01,2451.46,29,84.53,0.1975,17,13,0,0,0.0,0.0
DEU-7BA78339,2025-04-01,753.18,151,4.99,0.0215,2,0,1,0,0.0,0.0
DEU-7BA78339,2025-05-01,1171.26,220,5.32,0.0245,0,0,0,0,0.0,0.0
DEU-7BA78339,2025-06-01,1012.49,154,6.57,0.0514,7,0,0,0,0.0,0.0
DEU-7BA78339,2025-07-01,685.54,133,5.15,0.0507,2,0,0,0,0.0,0.0
DEU-7BA78339,2025-08-01,1211.08,134,9.04,0.0631,0,0,1,0,0.0,0.14
DEU-7BA78339,2025-09-01,986.53,98,10.07,0.0262,4,2,0,0,0.0,0.0
DEU-7BA78339,2025-10-01,1698.28,158,10.75,0.0,0,0,0,0,0.0,0.0
DEU-7BA78339,2025-11-01,1104.96,265,4.17,0.0088,2,0,0,0,0.0,0.0
DEU-7BA78339,2025-12-01,2458.78,171,14.38,0.0,0,0,0,0,0.0,0.0
DEU-7BA78339,2026-01-01,1166.82,166,7.03,0.0119,0,0,0,0,0.0,0.0
DEU-7BA78339,2026-02-01,1587.95,228,6.96,0.0394,3,1,0,0,0.0,0.0
DEU-7BA78339,2026-03-01,1212.21,325,3.73,0.0236,1,0,1,0,0.0,1.14
DEU-0AF1F09C,2025-07-01,510.8,152,3.36,0.0498,1,1,0,0,0.0,0.0
DEU-0AF1F09C,2025-08-01,1095.0,228,4.8,0.0668,0,0,0,0,0.0,0.0
DEU-0AF1F09C,2025-09-01,1086.64,272,4.0,0.0296,0,0,2,1,11.0,1.72
DEU-0AF1F09C,2025-10-01,1269.5,224,5.67,0.0208,0,0,0,0,0.0,0.0
DEU-0AF1F09C,2025-11-01,563.77,183,3.08,0.1026,0,0,0,0,0.0,0.0
DEU-0AF1F09C,2025-12-01,2232.18,453,4.93,0.0453,0,0,1,0,0.0,0.0
DEU-0AF1F09C,2026-01-01,1454.38,269,5.41,0.0934,2,0,0,0,0.0,0.0
DEU-0AF1F09C,2026-02-01,935.06,219,4.27,0.0427,0,0,0,0,0.0,0.0
DEU-0AF1F09C,2026-03-01,943.76,207,4.56,0.0741,0,0,0,0,0.0,0.0
DEU-7F7E003E,2025-04-01,6815.08,241,28.28,0.0392,4,0,0,0,0.0,0.0
DEU-7F7E003E,2025-05-01,5362.17,287,18.68,0.0236,0,0,0,0,0.0,0.0
DEU-7F7E003E,2025-06-01,3822.27,169,22.62,0.0796,0,0,0,0,0.0,0.0
DEU-7F7E003E,2025-07-01,5091.91,259,19.66,0.0259,0,0,0,0,0.0,0.0
DEU-7F7E003E,2025-08-01,6930.84,128,54.15,0.0145,0,0,0,0,0.0,0.0
DEU-7F7E003E,2025-09-01,4931.17,159,31.01,0.1195,0,0,1,0,0.0,0.07
DEU-7F7E003E,2025-10-01,2605.24,122,21.35,0.04,0,0,0,0,0.0,0.0
DEU-7F7E003E,2025-11-01,2466.85,323,7.64,0.0562,1,1,2,0,0.0,0.0
DEU-7F7E003E,2025-12-01,4538.37,286,15.87,0.0469,5,3,1,0,0.0,0.16
DEU-7F7E003E,2026-01-01,2774.07,116,23.91,0.1407,0,0,1,0,0.0,3.07
DEU-7F7E003E,2026-02-01,2754.41,169,16.3,0.009,0,0,0,0,0.0,0.0
DEU-7F7E003E,2026-03-01,3256.36,105,31.01,0.0051,0,0,2,1,20.4,2.34
DEU-656F87C1,2025-04-01,1432.23,176,8.14,0.0167,0,0,0,0,0.0,0.0
DEU-656F87C1,2025-05-01,1845.43,213,8.66,0.0217,2,0,0,0,0.0,0.0
DEU-656F87C1,2025-06-01,2335.63,290,8.05,0.0527,2,2,1,0,0.0,1.58
DEU-656F87C1,2025-07-01,1693.69,172,9.85,0.0394,0,0,0,0,0.0,0.0
DEU-656F87C1,2025-08-01,3316.47,474,7.0,0.0068,1,0,0,0,0.0,0.0
DEU-656F87C1,2025-09-01,1866.71,430,4.34,0.0878,0,0,0,0,0.0,0.0
DEU-656F87C1,2025-10-01,3483.99,220,15.84,0.0039,0,0,0,0,0.0,0.0
DEU-656F87C1,2025-11-01,2090.29,317,6.59,0.0488,0,0,0,0,0.0,0.0
DEU-656F87C1,2025-12-01,6730.92,606,11.11,0.0,0,0,1,0,0.0,0.32
DEU-656F87C1,2026-01-01,660.39,159,4.15,0.0314,0,0,1,0,0.0,0.0
DEU-656F87C1,2026-02-01,2025.62,321,6.31,0.0399,0,0,0,0,0.0,0.0
DEU-656F87C1,2026-03-01,3096.92,362,8.56,0.0598,1,1,0,0,0.0,0.0
DEU-02A16839,2025-04-01,7527.23,305,24.68,0.0523,3,1,0,0,0.0,0.0
DEU-02A16839,2025-05-01,4788.1,184,26.02,0.0169,4,2,0,0,0.0,0.0
DEU-02A16839,2025-06-01,5976.41,206,29.01,0.0378,0,0,1,0,0.0,0.0
DEU-02A16839,2025-07-01,4014.39,248,16.19,0.0384,0,0,0,0,0.0,0.0
DEU-02A16839,2025-08-01,7418.73,190,39.05,0.0316,1,0,1,0,0.0,0.43
DEU-02A16839,2025-09-01,5498.6,204,26.95,0.004,2,0,0,0,0.0,0.0
DEU-02A16839,2025-10-01,7324.48,168,43.6,0.0321,4,0,0,0,0.0,0.0
DEU-02A16839,2025-11-01,8684.96,261,33.28,0.0405,0,0,0,0,0.0,0.0
DEU-02A16839,2025-12-01,6231.07,481,12.95,0.1039,0,0,1,0,0.0,0.0
DEU-02A16839,2026-01-01,3150.94,220,14.32,0.0357,8,0,0,0,0.0,0.0
DEU-02A16839,2026-02-01,3623.31,108,33.55,0.0154,2,0,0,0,0.0,0.0
DEU-02A16839,2026-03-01,9007.55,237,38.01,0.0172,0,0,0,0,0.0,0.0
DEU-C770B55D,2025-04-01,1595.97,161,9.91,0.0,5,0,0,0,0.0,0.0
DEU-C770B55D,2025-05-01,888.74,147,6.05,0.0037,1,0,1,0,0.0,0.12
